,project_id,year_start,year_finish,sector,total_ammount,province,duration_days,status,region
1060,1650526,2022,2022,Water and Sewer,14647618.0,buenos aires,51,Finished,Buenos Aires
1061,1650527,2022,2022,Water and Sewer,10316674.0,buenos aires,37,Finished,Buenos Aires
1062,1650528,2022,2022,Water and Sewer,18734044.0,buenos aires,150,Finished,Buenos Aires
1063,1650529,2022,2022,Water and Sewer,10732400.0,buenos aires,80,Finished,Buenos Aires
1064,1650530,2022,2022,Water and Sewer,476763.0,buenos aires,150,Finished,Buenos Aires
1065,1650531,2022,2022,Water and Sewer,4031995.0,buenos aires,16,Finished,Buenos Aires
1066,1650532,2022,2022,Water and Sewer,1070780.0,buenos aires,15,Finished,Buenos Aires
1067,1650533,2022,2022,Water and Sewer,4032922.0,buenos aires,54,Finished,Buenos Aires
1068,1650534,2022,2022,Water and Sewer,3318621.0,buenos aires,90,Finished,Buenos Aires
1069,1650535,2022,2022,Water and Sewer,10707800.0,buenos aires,90,Finished,Buenos Aires
1070,1650536,2022,2022,Water and Sewer,5353900.0,buenos aires,60,Finished,Buenos Aires
1071,1650537,2022,2022,Water and Sewer,5353900.0,buenos aires,30,Finished,Buenos Aires
1072,1650538,2022,2022,Water and Sewer,10707800.0,buenos aires,47,Finished,Buenos Aires
1073,1650539,2022,2022,Water and Sewer,9753062.0,buenos aires,90,Finished,Buenos Aires
1074,1650540,2022,2022,Water and Sewer,12573500.0,buenos aires,143,Finished,Buenos Aires
1075,1650541,2022,2022,Water and Sewer,1851091.0,buenos aires,150,Finished,Buenos Aires
1076,1650542,2022,2022,Water and Sewer,7985710.0,buenos aires,120,Finished,Buenos Aires
1077,1650543,2022,2022,Water and Sewer,32123400.0,buenos aires,51,Finished,Buenos Aires
1078,1650544,2022,2022,Water and Sewer,5529130.0,buenos aires,77,Finished,Buenos Aires
1079,1650545,2022,2022,Water and Sewer,11297263.0,buenos aires,180,Finished,Buenos Aires
1080,1650546,2022,2022,Water and Sewer,5401240.0,buenos aires,25,Finished,Buenos Aires
1081,1650547,2022,2022,Water and Sewer,953160.0,buenos aires,90,Finished,Buenos Aires
1082,1650548,2022,2022,Water and Sewer,804930.0,buenos aires,7,Finished,Buenos Aires
1083,1650549,2022,2022,Water and Sewer,3233423.0,buenos aires,46,Finished,Buenos Aires
1084,1650550,2022,2022,Water and Sewer,1501250.0,buenos aires,10,Finished,Buenos Aires
1085,1650551,2022,2023,Water and Sewer,19588000.0,buenos aires,150,Finished,Buenos Aires
1086,1650552,2022,2022,Water and Sewer,17266400.0,buenos aires,180,Finished,Buenos Aires
1087,1650553,2022,2022,Water and Sewer,4024650.0,buenos aires,21,Finished,Buenos Aires
1088,1650554,2022,2022,Water and Sewer,5366200.0,buenos aires,60,Finished,Buenos Aires
1089,1650555,2022,2022,Water and Sewer,600676.0,buenos aires,64,Finished,Buenos Aires
1090,1650556,2022,2022,Water and Sewer,6478219.0,buenos aires,36,Finished,Buenos Aires
1091,1650557,2022,2022,Water and Sewer,5353900.0,buenos aires,90,Finished,Buenos Aires
1092,1650558,2022,2022,Water and Sewer,4229581.0,buenos aires,10,Finished,Buenos Aires
1093,1650559,2022,2022,Water and Sewer,3747730.0,buenos aires,35,Finished,Buenos Aires
1094,1650560,2022,2022,Water and Sewer,3747730.0,buenos aires,120,Finished,Buenos Aires
1095,1650561,2022,2022,Water and Sewer,13863631.0,buenos aires,90,Finished,Buenos Aires
1096,1650562,2022,2022,Water and Sewer,19711382.0,buenos aires,26,Finished,Buenos Aires
1097,1650563,2022,2022,Water and Sewer,10707800.0,buenos aires,59,Finished,Buenos Aires
1098,1650564,2022,2022,Water and Sewer,6424680.0,buenos aires,16,Finished,Buenos Aires
1099,1650565,2022,2022,Water and Sewer,14455530.0,buenos aires,60,Finished,Buenos Aires
1100,1650566,2022,2022,Water and Sewer,3640652.0,buenos aires,27,Finished,Buenos Aires
1101,1650567,2022,2022,Water and Sewer,6264063.0,buenos aires,45,Finished,Buenos Aires
1102,1650568,2022,2023,Water and Sewer,13711600.0,buenos aires,150,Finished,Buenos Aires
1103,1650569,2022,2023,Water and Sewer,4818510.0,buenos aires,118,Finished,Buenos Aires
1104,1650570,2022,2022,Water and Sewer,5353900.0,buenos aires,150,Finished,Buenos Aires
1105,1650571,2022,2022,Water and Sewer,8298545.0,buenos aires,36,Finished,Buenos Aires
1106,1650572,2022,2022,Water and Sewer,4818510.0,buenos aires,180,Finished,Buenos Aires
1107,1650573,2022,2022,Water and Sewer,4283120.0,buenos aires,8,Finished,Buenos Aires
1108,1650574,2022,2022,Water and Sewer,6692375.0,buenos aires,37,Finished,Buenos Aires
1109,1650575,2022,2023,Water and Sewer,14562608.0,buenos aires,150,Finished,Buenos Aires
1110,1650576,2022,2023,Water and Sewer,14990920.0,buenos aires,210,Finished,Buenos Aires
1111,1650577,2022,2023,Water and Sewer,4283120.0,buenos aires,97,Finished,Buenos Aires
1112,1650578,2022,2022,Water and Sewer,535390.0,buenos aires,47,Finished,Buenos Aires
1113,1650579,2022,2022,Water and Sewer,7067148.0,buenos aires,37,Finished,Buenos Aires
1114,1650580,2022,2023,Water and Sewer,16061700.0,buenos aires,72,Finished,Buenos Aires
1115,1650581,2022,2022,Water and Sewer,15108100.0,buenos aires,180,Finished,Buenos Aires
1116,1650582,2022,2022,Water and Sewer,34532800.0,buenos aires,40,Finished,Buenos Aires
1117,1650583,2022,2022,Water and Sewer,1070780.0,buenos aires,13,Finished,Buenos Aires
1118,1650584,2022,2022,Water and Sewer,360300.0,buenos aires,120,Finished,Buenos Aires
1119,1650585,2022,2022,Water and Sewer,360300.0,buenos aires,150,Finished,Buenos Aires
1120,1650586,2022,2022,Water and Sewer,321972.0,buenos aires,150,Finished,Buenos Aires
1121,1650587,2022,2022,Water and Sewer,360300.0,buenos aires,90,Finished,Buenos Aires
1122,1650588,2022,2022,Water and Sewer,360300.0,buenos aires,96,Finished,Buenos Aires
1123,1650589,2022,2022,Water and Sewer,13503939.0,buenos aires,150,Finished,Buenos Aires
1124,1650590,2022,2022,Water and Sewer,6976060.0,buenos aires,9,Finished,Buenos Aires
1125,1650591,2022,2022,Water and Sewer,12573500.0,buenos aires,240,Finished,Buenos Aires
1126,1650592,2022,2022,Water and Sewer,4024650.0,buenos aires,270,Finished,Buenos Aires
1127,1650593,2022,2022,Water and Sewer,19588000.0,buenos aires,150,Finished,Buenos Aires
1128,1650594,2022,2022,Water and Sewer,2683100.0,buenos aires,12,Finished,Buenos Aires
1129,1650595,2022,2022,Water and Sewer,7800000.0,buenos aires,59,Finished,Buenos Aires
1130,1650596,2022,2022,Water and Sewer,31200000.0,buenos aires,180,Finished,Buenos Aires
1131,1650597,2022,2022,Water and Sewer,16119000.0,buenos aires,58,Finished,Buenos Aires
1132,1650598,2022,2022,Water and Sewer,5273500.0,buenos aires,150,Finished,Buenos Aires
1133,1650599,2022,2022,Water and Sewer,21320000.0,buenos aires,46,Finished,Buenos Aires
1134,1650600,2022,2022,Water and Sewer,7960000.0,buenos aires,42,Finished,Buenos Aires
1135,1650601,2022,2022,Water and Sewer,4577000.0,buenos aires,450,Finished,Buenos Aires
1136,1650602,2022,2022,Water and Sewer,33000000.0,buenos aires,74,Finished,Buenos Aires
1137,1650603,2022,2022,Water and Sewer,10945000.0,buenos aires,270,Finished,Buenos Aires
1138,1650604,2022,2022,Water and Sewer,5472500.0,buenos aires,96,Finished,Buenos Aires
1139,1650605,2022,2022,Water and Sewer,7960000.0,buenos aires,68,Finished,Buenos Aires
1140,1650606,2022,2022,Water and Sewer,10746000.0,buenos aires,126,Finished,Buenos Aires
1141,1650607,2022,2022,Water and Sewer,3563200.0,buenos aires,11,Finished,Buenos Aires
1142,1650608,2022,2022,Water and Sewer,3327400.0,buenos aires,109,Finished,Buenos Aires
1143,1650609,2022,2022,Water and Sewer,3720400.0,buenos aires,120,Finished,Buenos Aires
1144,1650610,2022,2022,Water and Sewer,26574420.0,buenos aires,61,Finished,Buenos Aires
1145,1650611,2022,2022,Water and Sewer,35675937.0,buenos aires,90,Finished,Buenos Aires
1146,1650612,2022,2022,Water and Sewer,3109940.0,buenos aires,50,Finished,Buenos Aires
1147,1650613,2022,2022,Water and Sewer,3039200.0,buenos aires,36,Finished,Buenos Aires
1148,1650614,2022,2022,Water and Sewer,6225400.0,buenos aires,150,Finished,Buenos Aires
1149,1650615,2022,2022,Water and Sewer,1890088.0,buenos aires,30,Finished,Buenos Aires
1150,1650616,2022,2022,Water and Sewer,4855556.0,buenos aires,50,Finished,Buenos Aires
1151,1650617,2021,2022,Water and Sewer,104189758.0,buenos aires,370,Finished,Buenos Aires
1152,1650618,2022,2022,Water and Sewer,1928522.0,buenos aires,102,Finished,Buenos Aires
1153,1650619,2022,2022,Water and Sewer,25886724.0,buenos aires,180,Finished,Buenos Aires
1154,1650620,2022,2022,Water and Sewer,16546786.0,buenos aires,156,Finished,Buenos Aires
1155,1650622,2022,2022,Water and Sewer,18416802.0,buenos aires,53,Finished,Buenos Aires
1156,1650624,2022,2023,Water and Sewer,63033051.0,buenos aires,52,Finished,Buenos Aires
1157,1650626,2022,2023,Water and Sewer,30680317.0,buenos aires,218,Finished,Buenos Aires
1158,1650627,2022,2023,Water and Sewer,52875416.0,buenos aires,180,In progress,Buenos Aires
1159,1650628,2022,2024,Water and Sewer,1599208836.0,buenos aires,660,In progress,Buenos Aires
1160,1650629,2022,2024,Water and Sewer,997085751.0,buenos aires,498,In progress,Buenos Aires
1161,1650630,2022,2023,Water and Sewer,42712851.0,buenos aires,74,Finished,Buenos Aires
1162,1650631,2023,2023,Water and Sewer,217321088.0,buenos aires,300,In progress,Buenos Aires
1163,1650633,2023,2024,Water and Sewer,4851537640.0,buenos aires,630,In progress,Buenos Aires
1164,1650634,2023,2024,Water and Sewer,941934676.0,buenos aires,540,In progress,Buenos Aires
1165,1650635,2022,2024,Water and Sewer,1500191155.0,buenos aires,575,In progress,Buenos Aires
1166,1650638,2023,2024,Water and Sewer,360501815.0,buenos aires,390,In progress,Buenos Aires
1167,1650639,2022,2023,Water and Sewer,95851887.0,buenos aires,336,In progress,Buenos Aires
1168,1650640,2023,2025,Water and Sewer,2914427039.0,buenos aires,750,In progress,Buenos Aires
1169,1650641,2023,2024,Water and Sewer,795920227.0,buenos aires,460,In progress,Buenos Aires
1170,1650643,2022,2023,Water and Sewer,998034910.0,buenos aires,390,In progress,Buenos Aires
1171,1650652,2022,2022,Water and Sewer,3488447.0,buenos aires,86,Finished,Buenos Aires
1172,1650653,2022,2022,Water and Sewer,2184183.0,buenos aires,73,Finished,Buenos Aires
1173,1650657,2023,2024,Water and Sewer,98102649.0,buenos aires,330,In progress,Buenos Aires
1174,1650658,2022,2023,Water and Sewer,675734734.0,buenos aires,320,In progress,Buenos Aires
1175,1650659,2023,2024,Water and Sewer,977989779.0,buenos aires,480,In progress,Buenos Aires
1176,1650662,2022,2024,Water and Sewer,775642661.0,buenos aires,400,In progress,Buenos Aires
1177,1650664,2022,2022,Water and Sewer,14455353.0,buenos aires,56,Finished,Buenos Aires
1178,1650665,2022,2022,Water and Sewer,1220782.0,buenos aires,14,Finished,Buenos Aires
1179,1650666,2022,2022,Water and Sewer,31838297.0,buenos aires,50,Finished,Buenos Aires
1180,1650667,2022,2022,Water and Sewer,9154309.0,buenos aires,150,Finished,Buenos Aires
1181,1650668,2022,2022,Water and Sewer,9082655.0,buenos aires,150,Finished,Buenos Aires
1182,1650671,2021,2022,Water and Sewer,69911400.0,buenos aires,90,Finished,Buenos Aires
1183,1650672,2021,2022,Water and Sewer,71428500.0,buenos aires,151,Finished,Buenos Aires
1184,1650673,2022,2022,Water and Sewer,1634092.0,buenos aires,7,Finished,Buenos Aires
1185,1650674,2022,2022,Water and Sewer,2467238.0,buenos aires,14,Finished,Buenos Aires
1186,1650675,2022,2022,Water and Sewer,2447752.0,buenos aires,5,Finished,Buenos Aires
1187,1650676,2023,2023,Water and Sewer,1005217707.0,buenos aires,330,In progress,Buenos Aires
1188,1650677,2023,2024,Water and Sewer,652853866.0,buenos aires,545,In progress,Buenos Aires
1189,1650682,2023,2024,Water and Sewer,433218828.0,buenos aires,600,In progress,Buenos Aires
1190,1650683,2023,2023,Water and Sewer,954151551.0,buenos aires,330,In progress,Buenos Aires
1191,1650685,2023,2024,Water and Sewer,507087474.0,buenos aires,474,In progress,Buenos Aires
1192,1650686,2022,2022,Water and Sewer,5585110.0,buenos aires,114,Finished,Buenos Aires
1193,1650687,2022,2022,Water and Sewer,2230049.0,buenos aires,83,Finished,Buenos Aires
1194,1650688,2022,2022,Water and Sewer,733803.0,buenos aires,2,Finished,Buenos Aires
1195,1650689,2022,2022,Water and Sewer,7922985.0,buenos aires,31,Finished,Buenos Aires
1196,1650690,2022,2022,Water and Sewer,1625000.0,buenos aires,90,Finished,Buenos Aires
1197,1650691,2022,2022,Water and Sewer,2395721.0,buenos aires,90,Finished,Buenos Aires
1198,1650692,2022,2022,Water and Sewer,10351860.0,buenos aires,24,Finished,Buenos Aires
1199,1650693,2022,2022,Water and Sewer,1595694.0,buenos aires,90,Finished,Buenos Aires
1200,1650694,2022,2022,Water and Sewer,4626599.0,buenos aires,90,Finished,Buenos Aires
1201,1650695,2022,2022,Water and Sewer,33068627.0,buenos aires,60,Finished,Buenos Aires
1202,1650696,2022,2022,Water and Sewer,12337286.0,buenos aires,24,Finished,Buenos Aires
1203,1650697,2022,2022,Water and Sewer,3063804.0,buenos aires,9,Finished,Buenos Aires
1204,1650698,2022,2022,Water and Sewer,4160790.0,buenos aires,15,Finished,Buenos Aires
1205,1650699,2022,2022,Water and Sewer,2623135.0,buenos aires,5,Finished,Buenos Aires
1206,1650700,2022,2022,Water and Sewer,6465274.0,buenos aires,30,Finished,Buenos Aires
1207,1650701,2022,2022,Water and Sewer,5709552.0,buenos aires,30,Finished,Buenos Aires
1208,1650702,2022,2022,Water and Sewer,6237881.0,buenos aires,20,Finished,Buenos Aires
1209,1650705,2022,2023,Water and Sewer,99151027.0,buenos aires,300,In progress,Buenos Aires
1210,1650707,2023,2023,Water and Sewer,26551205.0,buenos aires,180,In progress,Buenos Aires
1211,1650708,2023,2023,Water and Sewer,38779432.0,buenos aires,180,In progress,Buenos Aires
1212,1650709,2022,2023,Water and Sewer,123850878.0,buenos aires,300,In progress,Buenos Aires
1213,1650711,2022,2022,Water and Sewer,4150000.0,ciudad autónoma de buenos aires,135,Finished,Buenos Aires
1214,1650712,2021,2022,Water and Sewer,1000000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1215,1650713,2022,2022,Water and Sewer,950000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1216,1650714,2022,2022,Water and Sewer,1500000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1217,1650715,2022,2022,Water and Sewer,1300000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1218,1650716,2022,2022,Water and Sewer,5150000.0,ciudad autónoma de buenos aires,40,Finished,Buenos Aires
1219,1650717,2021,2023,Water and Sewer,5000000.0,ciudad autónoma de buenos aires,575,Finished,Buenos Aires
1220,1650719,2022,2022,Water and Sewer,8955000.0,buenos aires,60,Finished,Buenos Aires
1221,1650721,2023,2024,Water and Sewer,715190344.0,buenos aires,405,In progress,Buenos Aires
1222,1650722,2023,2024,Water and Sewer,404950347.0,buenos aires,390,In progress,Buenos Aires
1223,1650723,2023,2024,Water and Sewer,319700185.0,buenos aires,330,In progress,Buenos Aires
1224,1650724,2022,2022,Water and Sewer,101558157.0,buenos aires,92,Finished,Buenos Aires
1225,1650725,2022,2023,Water and Sewer,96831798.0,buenos aires,175,In progress,Buenos Aires
1226,1650726,2022,2023,Water and Sewer,70730820.0,buenos aires,90,Finished,Buenos Aires
1227,1650727,2022,2023,Water and Sewer,60527040.0,buenos aires,90,Finished,Buenos Aires
1228,1650729,2023,2023,Water and Sewer,148465836.0,ciudad autónoma de buenos aires,90,In progress,Buenos Aires
1229,1650730,2023,2024,Water and Sewer,30148946.0,ciudad autónoma de buenos aires,90,In progress,Buenos Aires
1230,1650734,2023,2024,Water and Sewer,134589848.0,buenos aires,90,In progress,Buenos Aires
1231,1650735,2023,2025,Water and Sewer,3024678441.0,ciudad autónoma de buenos aires,90,In progress,Buenos Aires
1232,1650736,2023,2023,Water and Sewer,1038100605.0,buenos aires,90,In progress,Buenos Aires
1233,1650737,2023,2024,Water and Sewer,475329433.0,buenos aires,90,In progress,Buenos Aires
1234,1650741,2022,2022,Water and Sewer,1050000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1235,1650742,2022,2022,Water and Sewer,1050000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1236,1650743,2022,2022,Water and Sewer,99388241.0,buenos aires,90,Finished,Buenos Aires
1237,1650744,2022,2022,Water and Sewer,1445703.0,buenos aires,30,Finished,Buenos Aires
1238,1650745,2022,2022,Water and Sewer,2750000.0,buenos aires,90,Finished,Buenos Aires
1239,1650749,2023,2024,Water and Sewer,185747627.0,buenos aires,90,In progress,Buenos Aires
1240,1650750,2023,2024,Water and Sewer,783858916.0,buenos aires,360,In progress,Buenos Aires
1241,1650754,2023,2024,Water and Sewer,1261980447.0,buenos aires,90,In progress,Buenos Aires
1242,1650759,2022,2022,Water and Sewer,3000000.0,ciudad autónoma de buenos aires,22,Finished,Buenos Aires
1243,1650760,2022,2022,Water and Sewer,3900000.0,ciudad autónoma de buenos aires,90,Finished,Buenos Aires
1244,1650761,2022,2022,Water and Sewer,1917109.0,buenos aires,90,Finished,Buenos Aires
1245,1650762,2021,2022,Water and Sewer,2188014.0,buenos aires,90,Finished,Buenos Aires
1246,1650763,2022,2022,Water and Sewer,9778805.0,buenos aires,90,Finished,Buenos Aires
1247,1650764,2021,2022,Water and Sewer,2652184.0,buenos aires,90,Finished,Buenos Aires
1248,1650765,2022,2022,Water and Sewer,5929644.0,buenos aires,90,Finished,Buenos Aires
1249,1650767,2022,2022,Water and Sewer,8487978.0,buenos aires,90,Finished,Buenos Aires
1250,1650768,2022,2022,Water and Sewer,12051737.0,buenos aires,90,Finished,Buenos Aires
1251,1650769,2022,2022,Water and Sewer,774217.0,buenos aires,90,Finished,Buenos Aires
1252,1650770,2022,2022,Water and Sewer,1503362.0,buenos aires,90,Finished,Buenos Aires
1253,1650771,2022,2022,Water and Sewer,1978243.0,buenos aires,90,Finished,Buenos Aires
1254,1650772,2022,2022,Water and Sewer,24641535.0,buenos aires,90,Finished,Buenos Aires
1255,1650773,2022,2022,Water and Sewer,369258.0,buenos aires,90,Finished,Buenos Aires
1256,1650774,2022,2022,Water and Sewer,2019128.0,buenos aires,90,Finished,Buenos Aires
1257,1650775,2022,2022,Water and Sewer,1369340.0,buenos aires,90,Finished,Buenos Aires
1258,1650776,2022,2022,Water and Sewer,5189435.0,buenos aires,90,Finished,Buenos Aires
1259,1650777,2022,2022,Water and Sewer,24680057.0,buenos aires,90,Finished,Buenos Aires
1260,1650778,2022,2023,Water and Sewer,52689354.0,buenos aires,90,Finished,Buenos Aires
1261,1650779,2022,2022,Water and Sewer,17579209.0,buenos aires,90,Finished,Buenos Aires
1262,1650780,2022,2022,Water and Sewer,5147095.0,buenos aires,90,Finished,Buenos Aires
1263,1650782,2022,2022,Water and Sewer,5971016.0,buenos aires,90,Finished,Buenos Aires
